Pathway,Location,Date,latitude,longitude,RH,Tair,Tleaf,PARin,Patm,BLCond,LAI,VPD,Species,PFT,PFT_ID,vcmax_CLM45,epsi_o,epsi_c,r1,r2,r3,r4,r5,soil_clay_0,soil_sand_0,soil_OM_0,SM_0,SMC_0,medslope
C3,Narrabri NSW AU,11/28/2011,-30.21,149.6,59.17532272,32.5602951,33.02693634,1999.181347,99.30205383,2.808104287,2.587524414,2.146454927,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.426592433,0.932073656,6
C3,Narrabri NSW AU,12/2/2011,-30.21,149.6,59.81850357,26.4104393,26.58529854,2000.670972,99.24608002,3.663877559,2.591308594,1.425174863,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.448828165,0.980657125,6
C3,Narrabri NSW AU,12/12/2011,-30.21,149.6,48.62804222,28.07008839,27.08272362,1999.539734,98.05771256,3.047603385,2.597919515,1.743682748,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.453870434,0.991674119,6
C3,Narrabri NSW AU,12/13/2011,-30.21,149.6,49.54102834,28.35670726,27.52223714,1999.746216,98.31494395,3.432235052,2.599243842,1.774122793,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.457311038,0.997043408,6
C3,Narrabri NSW AU,12/14/2011,-30.21,149.6,54.48063183,28.55931187,28.3161335,1999.862549,98.78617478,2.536768637,2.599994202,1.731507909,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.436803782,0.954384717,6
C3,Narrabri NSW AU,12/21/2011,-30.21,149.6,49.69268494,28.40646591,27.28628921,1999.634497,98.86968842,3.081466997,2.606967611,1.709439636,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.448429681,0.979786466,6
C3,Narrabri NSW AU,12/22/2011,-30.21,149.6,52.4707489,25.96551323,25.9033308,2000.133881,98.96502876,2.617038298,2.608276367,1.5888711,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.464532127,1,6
C3,Narrabri NSW AU,1/19/2012,-30.21,149.6,72.50416311,32.4966596,32.27643585,1999.453654,98.90796916,3.011314836,2.633789063,1.291671556,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.416792653,0.910661846,6
C3,Narrabri NSW AU,1/20/2012,-30.21,149.6,80.28929901,30.74672509,31.41014099,2000.742371,98.90912628,0.815099311,2.633789063,1.048818358,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.399200089,0.872223364,6
C3,Narrabri NSW AU,1/23/2012,-30.21,149.6,72.51988983,28.93508148,30.64034462,2000.641113,98.76151276,3.925448838,2.633789063,1.514040268,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.36500551,0.797510677,6
C3,Narrabri NSW AU,2/6/2012,-30.21,149.6,76.51272965,30.60234165,31.35887814,1999.932251,97.74946976,2.376270893,2.633789063,1.227725807,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.428751366,0.936790768,6
C3,Narrabri NSW AU,2/7/2012,-30.21,149.6,74.10007477,30.18626213,30.21565724,2000.439698,98.06832886,3.070728675,2.633789063,1.122859824,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.416142427,0.909241147,6
C3,Narrabri NSW AU,2/8/2012,-30.21,149.6,79.43416849,29.45798111,30.18488185,1999.776856,98.32660675,2.212582587,2.633789063,1.023981453,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.405765313,0.886567903,6
C3,Narrabri NSW AU,2/9/2012,-30.21,149.6,81.40127564,29.56721497,30.70193196,1999.794922,98.573349,2.894778632,2.633789063,1.053411424,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.397533348,0.868581655,6
C3,Narrabri NSW AU,2/13/2012,-30.21,149.6,59.28142929,33.0269076,32.67750041,1999.333984,99.05293783,2.453129276,2.633789063,1.966872311,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.365884997,0.799432293,6
C3,Narrabri NSW AU,2/14/2012,-30.21,149.6,57.87891388,33.05512619,32.41829682,1999.671021,99.15159988,2.332387089,2.633789063,1.961569172,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.356384752,0.778674943,6
C3,Narrabri NSW AU,2/15/2012,-30.21,149.6,70.52089818,30.26063347,30.58042653,2000.037272,99.34712474,1.880060556,2.633789063,1.353289885,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.349958976,0.764635088,6
C3,Narrabri NSW AU,2/16/2012,-30.21,149.6,74.46634293,30.28514242,30.62064552,1999.980591,99.32295036,2.335132925,2.633422852,1.190555,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.342430197,0.748185248,6
C3,Narrabri NSW AU,2/17/2012,-30.21,149.6,83.09594345,30.23215103,31.23530865,2000.525299,99.21223641,2.248217896,2.632954364,0.985257267,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.335650889,0.733372951,6
C3,Narrabri NSW AU,2/20/2012,-30.21,149.6,74.9189682,32.16476822,32.19246864,2000.559449,98.78287125,3.729551171,2.631463352,1.215134215,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.316509723,0.691550886,6
C3,Narrabri NSW AU,2/21/2012,-30.21,149.6,80.71145884,30.44794973,31.52742004,1999.272502,98.64949036,3.487598314,2.630615234,1.123837494,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.425154993,0.928932954,6
C3,Narrabri NSW AU,2/22/2012,-30.21,149.6,79.4356308,28.18634606,29.04926682,1999.512166,99.00489553,2.741095823,2.630150463,0.988331506,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.40558901,0.886182694,6
C3,Narrabri NSW AU,3/12/2012,-30.21,149.6,73.16100693,31.83801461,31.65068245,2000.865296,99.30535126,2.875725133,2.619628906,1.218645885,Cotton (field),Crop R,1,100.7,-74000,-275000,0.355185072,0.358880654,0.189622969,0.070178395,0.02613291,50,31,0.0172,0.350521725,0.765864654,6
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,76.02241025,32.88571429,33.03142857,1174.285714,99.95463005,2.644592753,2.009236654,1.311428571,Eucalyptus tetrodonta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,75.59015307,33.1,33.64,1506.571429,99.95463005,2.642742309,2.009236654,1.46,Cochlospermum fraseri,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,75.67615619,33.05714286,33.56,1543.142857,99.95463005,2.643112191,2.009236654,1.295714286,Planchonia careya,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,75.50437238,33.14285714,33.50857143,1362.714286,99.95463005,2.642372531,2.009236654,1.332857143,Terminalia ferdinandiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,75.6790268,33.05571429,33.74,1367.428571,99.95463005,2.643124522,2.009236654,1.451428571,Acacia mimula,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,3/1/1997,-12.47,130.97,75.69051172,33.05,33.34428571,1622.571429,99.95463005,2.643173848,2.009236654,1.551428571,Alphitonia excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.423012225,0.997995396,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.6903939,32.68857143,32.31142857,1167.428571,100.722617,1.986040973,2.046877543,1.792857143,Eucalyptus tetrodonta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.74320974,32.66,32.91714286,1523.714286,100.722617,1.986226526,2.046877543,2.025714286,Alphitonia excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.87299991,32.59,32.53571429,1284.714286,100.722617,1.986681278,2.046877543,2.024285714,Acacia mimula,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.3415035,32.87857143,33.21571429,1356.428571,100.722617,1.984807925,2.046877543,2.201428571,Cochlospermum fraseri,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.64557298,32.71285714,33.20428571,1544.428571,100.722617,1.98588328,2.046877543,2.271428571,Planchonia careya,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,4/1/1997,-12.47,130.97,68.56663937,32.75571429,32.89,1549.714286,100.722617,1.985605059,2.046877543,1.991428571,Terminalia ferdinandiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.219587898,0.518064724,4.12
C3,Palmerston_NT_AU,7/1/1997,-12.47,130.97,10.73576787,29.76428571,29.67571429,1197,101.090349,3.655258433,1.836886088,2.74,Eucalyptus tetrodonta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.14170901,0.334328256,4.12
C3,Palmerston_NT_AU,7/1/1997,-12.47,130.97,10.79937221,29.56714286,29.62571429,1351.571429,101.090349,3.6576389,1.836886088,2.715714286,Alphitonia excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.14170901,0.334328256,4.12
C3,Palmerston_NT_AU,7/1/1997,-12.47,130.97,10.68702842,29.91714286,30.42285714,1341.142857,101.090349,3.65341484,1.836886088,3.121428571,Acacia mimula,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.14170901,0.334328256,4.12
C3,Palmerston_NT_AU,8/1/1997,-12.47,130.97,44.97924991,32.41857143,32.68285714,1314,101.2775643,3.033092238,1.801096598,3.422857143,Eucalyptus tetrodonta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.141481272,0.333790964,4.12
C3,Palmerston_NT_AU,8/1/1997,-12.47,130.97,44.78662563,32.57714286,33.43571429,1437,101.2775643,3.031519065,1.801096598,3.861428571,Acacia mimula,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.141481272,0.333790964,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,75.05779983,33.46428571,32.82857143,824.1428571,100.8930955,1.631887799,1.877657572,1.17,Eucalyptus tetrodonta,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,71.62686821,35.30571429,34.40571429,1424.428571,100.8930955,1.622145705,1.877657572,1.331428571,Alphitonia excelsa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,73.14117907,34.46857143,34.01,1185,100.8930955,1.626560158,1.877657572,1.154285714,Acacia mimula,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,72.79761556,34.655,34.08333333,1339.166667,100.8930955,1.625574997,1.877657572,1.185,Terminalia ferdinandiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,72.24569288,34.95875,34.51875,1445,100.8930955,1.623972419,1.877657572,1.33,Planchonia careya,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Palmerston_NT_AU,12/1/1997,-12.47,130.97,72.45513825,34.84285714,34.26285714,1375.857143,100.8930955,1.624583494,1.877657572,1.395714286,Cochlospermum fraseri,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,23.5,60,0.0215,0.367792447,0.86771764,4.12
C3,Paracou_French Guiana,10/5/2010,2.75,-52.25,70.79292714,29.157,29.157,652.2585623,101.1,3.212335488,5.822021484,1.57,Bocoa prouacensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.323430316,0.743589608,4.12
C3,Paracou_French Guiana,10/5/2010,2.75,-52.25,70.48094394,29.302,29.302,652.2585623,101.13,3.211748205,5.822021484,1.636,Couratari multiflora,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.323430316,0.743589608,4.12
C3,Paracou_French Guiana,10/5/2010,2.75,-52.25,64.48244688,32.4,32.4,652.2585623,101,3.175097231,5.822021484,2.167,Licania heteromorpha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.323430316,0.743589608,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,70.33009039,29.297,29.297,581.2094792,101.1,2.813972821,5.822021484,1.591,Carapa procera,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,71.24059232,28.877,28.877,581.2094792,101.2,2.820673169,5.822021484,1.584,Chrysophyllum sanguinolentum rep,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,70.41567858,29.257,29.257,581.2094792,100.9,2.808777583,5.822021484,1.282,Eschweilera sagotiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,70.16386384,29.375,29.375,581.2094792,101,2.810464656,5.822021484,1.71,Glycydendron amazonicum,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,70.03448002,29.436,29.436,581.2094792,101,2.809898079,5.822021484,1.588,Iryanthera hostmannii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,71.33751325,28.833,28.833,581.2094792,101.1,2.818296519,5.822021484,1.658,Licania canescens repeat,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/6/2010,2.75,-52.25,71.46572554,28.775,28.775,581.2094792,101.2,2.821626084,5.822021484,1.499,Siparuna decipiens repeat,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.317517598,0.729995845,4.12
C3,Paracou_French Guiana,10/7/2010,2.75,-52.25,66.70391765,31.038,31.038,618.2981306,101,2.63251072,5.822021484,1.705,Licania canescens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.31251049,0.718484143,4.12
C3,Paracou_French Guiana,10/7/2010,2.75,-52.25,68.18457071,30.278,30.278,618.2981306,101.1,2.641717378,5.822021484,1.748,Licania heteromorpha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.31251049,0.718484143,4.12
C3,Paracou_French Guiana,10/7/2010,2.75,-52.25,66.07218069,31.374,31.374,618.2981306,100.9,2.627002539,5.822021484,2.21,Chrysophyllum prieurii,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.31251049,0.718484143,4.12
C3,Paracou_French Guiana,10/7/2010,2.75,-52.25,70.60001133,29.115,29.115,618.2981306,101.1,2.651881695,5.822021484,1.62,Chaetocarpus schomburgkianus rep,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.31251049,0.718484143,4.12
C3,Paracou_French Guiana,10/7/2010,2.75,-52.25,67.86078168,30.441,30.441,618.2981306,101.1,2.640299023,5.822021484,1.703,Guarea kunthiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.31251049,0.718484143,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,70.18863172,31.235,31.235,595.0502583,101.1,2.832377727,5.822021484,2,Lecythis persistens,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,70.03412992,31.313,31.313,595.0502583,100.9,2.826050418,5.822021484,2.143,Licania heteromorpha,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,68.87238358,31.91222222,31.91222222,595.0502583,101,2.823294655,5.822021484,2.288888889,Micropholis guyanensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,71.98463839,30.356,30.356,595.0502583,101.2,2.843390402,5.822021484,1.696,Oenocarpus bataua,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,73.16665916,29.804,29.804,595.0502583,101.2,2.848571227,5.822021484,1.639,Platonia insignis repeat,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,72.06041478,30.32,30.32,595.0502583,101.2,2.843727708,5.822021484,1.919,Pogonophora schomburgkiana repeat,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/8/2010,2.75,-52.25,69.40437947,31.635,31.635,595.0502583,101.1,2.828660513,5.822021484,2.075,Amphirrhox longifolia,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.30902888,0.710479669,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,64.96319132,32.139,32.139,592.8292013,101,3.058458888,5.822021484,2.113,Simaba cedron,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,68.62254308,30.207,30.207,592.8292013,101.3,3.087079787,5.822021484,1.42,Casearia javitensis,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,69.09164552,29.976,29.976,592.8292013,101.3,3.089432325,5.822021484,1.55,Duroia longiflora,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,65.27823427,31.963,31.963,592.8292013,101.1,3.063253039,5.822021484,2.081,Iryanthera sagotiana,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,65.77383264,31.69,31.69,592.8292013,101,3.062963704,5.822021484,2.166,Leonia glycycarpa,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
C3,Paracou_French Guiana,10/9/2010,2.75,-52.25,66.33347775,31.38727273,31.38727273,592.8292013,101.2,3.072079767,5.822021484,1.94,Pouteria torta subsp  tuberculata repeat,BET Tropical,3,55,-66000,-255000,0.299288639,0.269074036,0.149733718,0.097507945,0.184395662,25.5,51,0.0215,0.308844821,0.710056504,4.12
